,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
180,64.72042400000001,9.077698121706113,-9.965613229642866,10.261814932323146,8.24620936850001,30.780741402443393,44.0,129.70063694267515,176.0
181,3.9162040000000005,2.2329948047521344,12.820507496305092,2.5172929981347982,1.9502456284794012,6.090052957317385,201.0,218.94736842105263,236.0
182,54.620740000000005,8.339381639588016,-38.54863322482494,12.184190751324335,6.4030497428538995,36.07295323171293,82.0,170.47924528301886,223.0
183,204.26095600000002,16.126782897546835,-56.333577623324246,19.239290387505754,14.967222609186667,68.75035660062365,38.0,189.70837537840566,255.0
184,84.50756000000001,10.372963280619452,-5.935573061272717,12.685507738792435,9.181754812549837,40.72311210366509,48.0,144.29756097560977,238.0
185,59.97975600000001,8.73891281697936,-34.60907399152781,9.158994160290273,8.372579418709238,28.056741402443393,82.0,157.10996563573883,243.0
186,119.75339600000001,12.34806703105914,8.32355648021142,18.602080902614045,9.976657525099126,52.88985350610847,55.0,189.65232358003442,255.0
187,172.725208,14.829718985813802,-9.893461992315297,18.47346812473378,13.065568231236993,58.80798589940195,33.0,117.98806682577566,234.0
188,6.595712000000001,2.897916724836007,-13.091788328158321,5.583105258308719,2.4653522161438786,11.664344222563004,130.0,177.21875,208.0
189,290.21132800000004,19.222604899953257,53.65225278079427,29.891392283713248,13.830123879565079,84.34491265245619,45.0,118.99147727272727,201.0
190,53.590160000000004,8.26033358410449,27.782501620459893,9.343568662290988,7.40428024620195,27.414688445126004,93.0,165.65769230769232,242.0
191,45.34552000000001,7.598401755670677,36.69213481150744,13.646893977557992,4.752552073525591,34.023270975617244,87.0,180.98636363636365,255.0
192,66.78158400000001,9.22111455350453,-87.14458038897631,10.936163334073933,7.843815022441807,30.890900274395552,64.0,143.30246913580248,185.0
193,98.72956400000001,11.211885885936457,56.44907830735944,11.894843973507278,10.658591189067609,37.20127097561725,45.0,100.22338204592901,136.0
194,40.39873600000001,7.171977986059078,52.18789812130386,8.834466397987471,6.006708501862352,24.31458253049124,102.0,193.50510204081633,252.0
195,228.78876000000002,17.067597857429217,-19.437489005558994,22.6374937705427,13.680299140531753,71.63014477135411,38.0,149.8900900900901,255.0
196,174.786368,14.917939389145962,74.70612226208767,16.19568397771262,14.059602933452329,51.91732393293463,42.0,87.05188679245283,118.0
197,25.7645,5.727510824985764,-45.32140364942199,6.599381033183819,5.253326038354527,20.33874140244339,108.0,200.816,255.0
198,26.588964000000004,5.8184293772752484,10.07681794585924,8.527516651930346,5.021509280863575,25.504661966467314,76.0,153.05426356589146,228.0
199,93.78278000000002,10.927394204987662,47.90083269413605,12.767108710004893,10.565869090909356,44.37124449695855,64.0,149.47692307692307,235.0
